row,seconds,esp32_index,micros,v0,v1
155848,157.525157,155910,157524974,14354,-1059,3098
155849,157.526157,155911,157525974,12251,-1510,1102
155850,157.527158,155912,157526975,4144,-1725,2605
155851,157.528158,155913,157527975,1064,-2079,4195
155852,157.529157,155914,157528974,-2113,-2422,4229
155853,157.530158,155915,157529975,-2834,-2404,5408
155854,157.531158,155916,157530975,-2228,-1402,7100
155855,157.532158,155917,157531975,-1648,-738,6630
155856,157.533158,155918,157532975,4058,-1035,4694
155857,157.534158,155919,157533975,5322,-787,3455
155858,157.535158,155920,157534975,3168,25,3322
155859,157.536158,155921,157535975,4277,411,4004
155860,157.537157,155922,157536974,3141,1241,4869
155861,157.538158,155923,157537975,5400,2004,5647
155862,157.539158,155924,157538975,-5031,3009,6000
155863,157.540158,155925,157539975,-12011,3996,4898
155864,157.541158,155926,157540975,-5098,4063,3433
155865,157.542158,155927,157541975,-7280,4238,3620
155866,157.543158,155928,157542975,-8886,4632,4185
155867,157.544158,155929,157543975,-11848,4676,3592
155868,157.545158,155930,157544975,-15307,3697,1266
155869,157.546158,155931,157545975,-9805,2331,-451
155870,157.547158,155932,157546975,-8270,2060,2094
155871,157.548158,155933,157547975,-5015,1496,5920
155872,157.549158,155934,157548975,3830,-83,8496
155873,157.550158,155935,157549975,4313,-1357,9421
155874,157.551157,155936,157550974,6305,-2708,8440
155875,157.552158,155937,157551975,7533,-3333,6146
155876,157.553158,155938,157552975,5828,-3184,2777
155877,157.554158,155939,157553975,7080,-3717,277
155878,157.555158,155940,157554975,5356,-4016,-489
155879,157.556158,155941,157555975,2495,-3646,881
155880,157.557158,155942,157556975,612,-3400,4011
155881,157.558158,155943,157557975,-1178,-2261,7001
155882,157.559157,155944,157558974,5698,-1818,7400
155883,157.560158,155945,157559975,10162,-2034,6319
155884,157.561158,155946,157560975,3316,-1726,5959
155885,157.562158,155947,157561975,-400,-2128,3571
155886,157.563158,155948,157562975,669,-2729,1001
155887,157.564158,155949,157563975,2216,-2391,1857
155888,157.565158,155950,157564975,4553,-1267,4126
155889,157.566157,155951,157565974,922,-32,5150
155890,157.567158,155952,157566975,-202,559,4182
155891,157.568157,155953,157567974,5148,916,4001
155892,157.569158,155954,157568975,3711,1892,5687
155893,157.570158,155955,157569975,1742,3183,8513
155894,157.571157,155956,157570974,-4359,3659,9105
155895,157.572158,155957,157571975,-16017,3769,6560
155896,157.573158,155958,157572975,-10784,3560,3713
155897,157.574158,155959,157573975,-6000,3731,1964
155898,157.575158,155960,157574975,-7281,4212,1501
155899,157.576158,155961,157575975,-3968,4135,1257
155900,157.577158,155962,157576975,-10375,4087,37
155901,157.578157,155963,157577974,-8886,2568,-2097
155902,157.579158,155964,157578975,-1993,1563,557
155903,157.580158,155965,157579975,-5175,2332,8879
155904,157.581158,155966,157580975,-582,1308,12569
155905,157.582158,155967,157581975,4351,-1198,8020
155906,157.583158,155968,157582975,2891,-1311,6005
155907,157.584158,155969,157583975,5318,-291,8424
155908,157.585158,155970,157584975,2651,-831,4673
155909,157.586158,155971,157585975,344,-2371,-2184
155910,157.587158,155972,157586975,854,-2782,103
155911,157.588158,155973,157587975,-3234,-1929,6621
155912,157.589158,155974,157588975,-1737,-2038,6653
155913,157.590158,155975,157589975,4044,-1936,4678
155914,157.591158,155976,157590975,6944,-828,5143
155915,157.592158,155977,157591975,13222,-996,3192
155916,157.593158,155978,157592975,12691,-1551,948
155917,157.594158,155979,157593975,4878,-1683,2646
155918,157.595158,155980,157594975,1327,-2072,4220
155919,157.596158,155981,157595975,-1852,-2435,4078
155920,157.597158,155982,157596975,-2766,-2446,5263
155921,157.598158,155983,157597975,-2192,-1539,7029
155922,157.599158,155984,157598975,-1785,-741,6639
155923,157.600157,155985,157599974,3795,-1044,4812
155924,157.601158,155986,157600975,5315,-793,3438
155925,157.602158,155987,157601975,3222,29,3320
155926,157.603158,155988,157602975,4325,395,4046
155927,157.604157,155989,157603974,2818,1147,4629
155928,157.605158,155990,157604975,5455,1904,5456
155929,157.606158,155991,157605975,-4066,2929,6136
155930,157.607158,155992,157606975,-12315,3947,5246
155931,157.608158,155993,157607975,-5116,4018,3459
155932,157.609158,155994,157608975,-6977,4179,3412
155933,157.610158,155995,157609975,-8918,4604,4273
155934,157.611157,155996,157610974,-10887,4688,3767
155935,157.612158,155997,157611975,-15276,3777,1539
155936,157.613158,155998,157612975,-10384,2404,-415
155937,157.614158,155999,157613975,-8416,2091,1586
155938,157.615158,156000,157614975,-6302,1568,5545
155939,157.616158,156001,157615975,3078,120,8513
155940,157.617158,156002,157616975,4430,-1133,9416
155941,157.618158,156003,157617975,5861,-2618,8571
155942,157.619158,156004,157618975,7559,-3208,6335
155943,157.620158,156005,157619975,5897,-3270,3172
155944,157.621158,156006,157620975,7313,-3678,628
155945,157.622158,156007,157621975,6338,-4026,-581
155946,157.623158,156008,157622975,3428,-3825,784
155947,157.624158,156009,157623975,1055,-3382,3475
155948,157.625158,156010,157624975,-1946,-2469,6503
155949,157.626157,156011,157625974,4602,-1661,7565
155950,157.627158,156012,157626975,10657,-2117,6478
155951,157.628158,156013,157627975,3332,-1868,5770
155952,157.629157,156014,157628974,-1291,-2007,3926
155953,157.630158,156015,157629975,471,-2772,1731
155954,157.631158,156016,157630975,2341,-2372,1761
155955,157.632158,156017,157631975,4757,-1429,3774
155956,157.633158,156018,157632975,1622,-71,5078
155957,157.634158,156019,157633975,-251,634,4367
155958,157.635158,156020,157634975,5207,856,3837
155959,157.636157,156021,157635974,4491,1797,5221
155960,157.637158,156022,157636975,1882,3080,8287
155961,157.638158,156023,157637975,-3782,3720,8998
155962,157.639158,156024,157638975,-15949,3807,6870
155963,157.640158,156025,157639975,-11449,3695,4201
155964,157.641158,156026,157640975,-5983,3718,2169
155965,157.642158,156027,157641975,-7445,4128,1616
155966,157.643158,156028,157642975,-4600,4219,1228
155967,157.644158,156029,157643975,-9987,4037,140
155968,157.645158,156030,157644975,-8837,2645,-1738
155969,157.646158,156031,157645975,-2241,1446,-17
155970,157.647157,156032,157646974,-5450,2144,7555
155971,157.648158,156033,157647975,-769,1400,12648
155972,157.649158,156034,157648975,4872,-1033,8979
155973,157.650158,156035,157649975,2487,-1409,5769
155974,157.651158,156036,157650975,5372,-522,8208
155975,157.652158,156037,157651975,3162,-675,5357
155976,157.653158,156038,157652975,-396,-2119,-1585
155977,157.654158,156039,157653975,1190,-2752,-238
155978,157.655158,156040,157654975,-2220,-2036,5881
155979,157.656157,156041,157655974,-2508,-2018,6616
155980,157.657158,156042,157656975,3518,-1934,4977
155981,157.658158,156043,157657975,6228,-876,5130
155982,157.659158,156044,157658975,12276,-849,3220
155983,157.660158,156045,157659975,13600,-1495,1214
155984,157.661158,156046,157660975,5899,-1689,2461
155985,157.662158,156047,157661975,1591,-2043,3896
155986,157.663158,156048,157662975,-1441,-2354,4301
155987,157.664157,156049,157663974,-3069,-2427,5104
155988,157.665157,156050,157664974,-2693,-1793,6446
155989,157.666157,156051,157665974,-2068,-828,6801
155990,157.667157,156052,157666974,3204,-952,5349
155991,157.668158,156053,157667975,5596,-947,3490
155992,157.669158,156054,157668975,3485,-117,3122
155993,157.670158,156055,157669975,4178,261,3997
155994,157.671158,156056,157670975,2813,1037,4464
155995,157.672158,156057,157671975,6031,1854,5597
155996,157.673158,156058,157672975,-1801,2793,6407
155997,157.674158,156059,157673975,-12325,3849,5220
155998,157.675158,156060,157674975,-5820,3934,3476
155999,157.676158,156061,157675975,-6929,4221,3344
156000,157.677158,156062,157676975,-10041,4725,4323
156001,157.678158,156063,157677975,-10661,4781,3823
156002,157.679158,156064,157678975,-14828,3861,1599
156003,157.680158,156065,157679975,-10740,2468,-431
156004,157.681157,156066,157680974,-8616,2216,1296
156005,157.682158,156067,157681975,-6916,1618,5253
156006,157.683158,156068,157682975,2663,129,8205
156007,157.684158,156069,157683975,4898,-982,9656
156008,157.685158,156070,157684975,5498,-2597,8909
156009,157.686158,156071,157685975,7232,-3236,6263
156010,157.687158,156072,157686975,5918,-3133,3424
156011,157.688158,156073,157687975,7283,-3690,800
156012,157.689157,156074,157688974,6337,-4017,-660
156013,157.690158,156075,157689975,3590,-3795,696
156014,157.691158,156076,157690975,1890,-3418,3576
156015,157.692158,156077,157691975,-1890,-2520,6599
156016,157.693158,156078,157692975,3888,-1653,7455
156017,157.694158,156079,157693975,10692,-1958,6387
156018,157.695158,156080,157694975,3684,-1869,5988
156019,157.696158,156081,157695975,-564,-2014,4024
156020,157.697158,156082,157696975,767,-2853,1299
156021,157.698158,156083,157697975,1271,-2548,1615
156022,157.699158,156084,157698975,4613,-1505,3768
156023,157.700157,156085,157699974,2127,-324,5149
156024,157.701158,156086,157700975,-889,505,4440
156025,157.702158,156087,157701975,4882,726,3856
156026,157.703158,156088,157702975,4887,1639,5299
156027,157.704158,156089,157703975,2036,2986,8103
156028,157.705157,156090,157704974,-2155,3493,8959
156029,157.706158,156091,157705975,-15515,3809,7015
156030,157.707158,156092,157706975,-13289,3788,4370
156031,157.708158,156093,157707975,-6046,3811,2301
156032,157.709157,156094,157708974,-7249,4188,1560
156033,157.710158,156095,157709975,-4735,4302,1325
156034,157.711157,156096,157710974,-8461,4339,519
156035,157.712157,156097,157711974,-8979,2957,-1521
156036,157.713158,156098,157712975,-3002,1554,-540
156037,157.714158,156099,157713975,-5231,2279,6907
156038,157.715158,156100,157714975,-1723,1624,12505
156039,157.716158,156101,157715975,4293,-774,9439
156040,157.717158,156102,157716975,2637,-1362,5891
156041,157.718158,156103,157717975,5835,-819,7672
156042,157.719158,156104,157718975,3663,-585,5976
156043,157.720158,156105,157719975,-370,-1839,-670
156044,157.721158,156106,157720975,1148,-3113,-859
156045,157.722157,156107,157721974,-2335,-2382,5161
156046,157.723158,156108,157722975,-3338,-2003,6809
156047,157.724158,156109,157723975,3228,-2031,5116
156048,157.725158,156110,157724975,5749,-1037,4868
156049,157.726157,156111,157725974,11791,-805,3200
156050,157.727158,156112,157726975,14606,-1536,1394
156051,157.728158,156113,157727975,6651,-1643,2529
156052,157.729158,156114,157728975,1682,-1788,4139
156053,157.730158,156115,157729975,-1472,-2422,4102
156054,157.731158,156116,157730975,-3043,-2387,4814
156055,157.732158,156117,157731975,-2143,-1682,6727
156056,157.733158,156118,157732975,-2132,-764,6966
156057,157.734158,156119,157733975,2238,-894,5254
156058,157.735158,156120,157734975,5490,-951,3531
156059,157.736158,156121,157735975,3665,-115,3308
156060,157.737158,156122,157736975,4291,274,4012
156061,157.738158,156123,157737975,3056,944,4470
156062,157.739158,156124,157738975,5364,1858,5393
156063,157.740158,156125,157739975,-2115,2746,6100
156064,157.741158,156126,157740975,-11727,3795,5376
156065,157.742158,156127,157741975,-5326,3878,3612
156066,157.743158,156128,157742975,-6534,4151,3398
156067,157.744158,156129,157743975,-9512,4746,4252
156068,157.745158,156130,157744975,-10074,4661,3787
156069,157.746158,156131,157745975,-14548,3960,2074
156070,157.747157,156132,157746974,-11026,2631,16
156071,157.748157,156133,157747974,-9095,2253,1098
156072,157.749158,156134,157748975,-7473,1593,4714
156073,157.750157,156135,157749974,1779,227,7630
156074,157.751157,156136,157750974,4562,-1019,9481
156075,157.752158,156137,157751975,5425,-2329,9237
156076,157.753158,156138,157752975,7121,-3254,6360
156077,157.754157,156139,157753974,5588,-3438,3449
156078,157.755158,156140,157754975,6666,-3414,1371
156079,157.756158,156141,157755975,6800,-4009,-18
156080,157.757157,156142,157756974,4463,-3725,359
156081,157.758158,156143,157757975,2591,-3545,2610
156082,157.759157,156144,157758974,-2110,-2682,6041
156083,157.760158,156145,157759975,2582,-1430,7574
156084,157.761158,156146,157760975,10693,-2075,6591
156085,157.762158,156147,157761975,4462,-1827,5938
156086,157.763158,156148,157762975,-591,-1893,4524
156087,157.764158,156149,157763975,935,-2838,1866
156088,157.765158,156150,157764975,1547,-2542,1410
156089,157.766158,156151,157765975,4588,-1651,3409
156090,157.767158,156152,157766975,2212,-347,5073
156091,157.768158,156153,157767975,-755,546,4662
156092,157.769158,156154,157768975,4867,709,3861
156093,157.770158,156155,157769975,4495,1510,4840
156094,157.771158,156156,157770975,1357,2946,7758
156095,157.772158,156157,157771975,-1655,3578,9101
156096,157.773158,156158,157772975,-14717,3782,7201
156097,157.774158,156159,157773975,-13673,3745,4460
156098,157.775158,156160,157774975,-6313,3726,2215
156099,157.776158,156161,157775975,-7545,4002,1361
156100,157.777157,156162,157776974,-4421,4214,1423
156101,157.778158,156163,157777975,-7482,4329,866
156102,157.779158,156164,157778975,-9214,2984,-1172
156103,157.780157,156165,157779974,-3088,1565,-589
156104,157.781158,156166,157780975,-4643,2136,6491
156105,157.782157,156167,157781974,-1971,1653,12527
156106,157.783158,156168,157782975,3899,-579,9486
156107,157.784158,156169,157783975,1723,-1417,5658
156108,157.785158,156170,157784975,5016,-716,7726
156109,157.786158,156171,157785975,3966,-507,5923
156110,157.787158,156172,157786975,24,-1947,-722
156111,157.788158,156173,157787975,1483,-2970,-683
156112,157.789158,156174,157788975,-2054,-2250,5346
156113,157.790158,156175,157789975,-3473,-1933,7126
156114,157.791158,156176,157790975,3356,-2141,5047
156115,157.792158,156177,157791975,5523,-1137,4627
156116,157.793158,156178,157792975,11139,-774,3711
156117,157.794158,156179,157793975,15043,-1414,1677
156118,157.795158,156180,157794975,6926,-1688,1996
156119,157.796158,156181,157795975,1498,-1981,3510
156120,157.797158,156182,157796975,-1046,-2284,4254
156121,157.798158,156183,157797975,-2857,-2372,5257
156122,157.799158,156184,157798975,-2470,-1781,6487
156123,157.800157,156185,157799974,-2288,-907,6750
156124,157.801158,156186,157800975,2082,-924,5570
156125,157.802158,156187,157801975,5739,-902,3977
156126,157.803158,156188,157802975,4036,-194,3269
156127,157.804158,156189,157803975,4309,152,3643
156128,157.805158,156190,157804975,2997,851,4343
156129,157.806158,156191,157805975,5011,1879,5457
156130,157.807158,156192,157806975,-1838,2706,5992
156131,157.808158,156193,157807975,-12323,3715,5399
156132,157.809158,156194,157808975,-5689,3888,3809
156133,157.810157,156195,157809974,-5579,4153,3263
156134,157.811158,156196,157810975,-9073,4740,4224
156135,157.812157,156197,157811974,-9446,4762,3933
156136,157.813158,156198,157812975,-14508,4007,2166
156137,157.814158,156199,157813975,-11883,2669,38
156138,157.815157,156200,157814974,-8930,2302,1002
156139,157.816158,156201,157815975,-7690,1758,4773
156140,157.817157,156202,157816974,1015,370,7647
156141,157.818157,156203,157817974,4541,-1008,9137
156142,157.819158,156204,157818975,5580,-2354,9154
156143,157.820158,156205,157819975,7826,-3196,6832
156144,157.821158,156206,157820975,6094,-3417,3419
156145,157.822158,156207,157821975,6612,-3668,1164
156146,157.823157,156208,157822974,6566,-3880,103
156147,157.824157,156209,157823974,3681,-3779,213
156148,157.825158,156210,157824975,2621,-3633,2555
156149,157.826158,156211,157825975,-1838,-2708,6137
156150,157.827157,156212,157826974,1406,-1644,7584
156151,157.828158,156213,157827975,10568,-1957,6691
156152,157.829158,156214,157828975,5170,-1888,6115
156153,157.830158,156215,157829975,-13,-1906,4604
156154,157.831158,156216,157830975,1126,-2737,1775
156155,157.832158,156217,157831975,1035,-2589,1256
156156,157.833158,156218,157832975,5017,-1676,3379
156157,157.834157,156219,157833974,3485,-433,5031
156158,157.835158,156220,157834975,-1704,480,4428
156159,157.836158,156221,157835975,3375,818,3736
156160,157.837158,156222,157836975,4923,1549,5231
156161,157.838158,156223,157837975,1659,3076,8025
156162,157.839158,156224,157838975,-735,3558,9000
156163,157.840158,156225,157839975,-13719,3681,7219
156164,157.841158,156226,157840975,-14668,3897,4580
156165,157.842158,156227,157841975,-6525,3725,2560
156166,157.843158,156228,157842975,-7025,4110,1591
156167,157.844158,156229,157843975,-5234,4150,997
156168,157.845158,156230,157844975,-8131,4064,302
156169,157.846158,156231,157845975,-9369,3105,-1363
156170,157.847158,156232,157846975,-3125,1519,-627
156171,157.848157,156233,157847974,-3889,2136,6480
156172,157.849158,156234,157848975,-1816,1743,12497
156173,157.850158,156235,157849975,3105,-702,9600
156174,157.851158,156236,157850975,2214,-1397,5840
156175,157.852158,156237,157851975,5670,-735,7872
156176,157.853158,156238,157852975,3769,-605,6307
156177,157.854158,156239,157853975,-182,-1829,-729
156178,157.855157,156240,157854974,1282,-2971,-1183
156179,157.856158,156241,157855975,-2070,-2233,5057
156180,157.857158,156242,157856975,-3139,-1814,7114
156181,157.858157,156243,157857974,3044,-2069,5186
156182,157.859158,156244,157858975,5224,-867,5112
156183,157.860158,156245,157859975,11231,-625,3847
156184,157.861158,156246,157860975,14958,-1398,1284
156185,157.862158,156247,157861975,6845,-1554,2065
156186,157.863158,156248,157862975,1860,-1870,3874
156187,157.864158,156249,157863975,-606,-2417,4017
156188,157.865158,156250,157864975,-3045,-2537,4756
156189,157.866158,156251,157865975,-2659,-1903,6501
156190,157.867158,156252,157866975,-2120,-989,6916
156191,157.868157,156253,157867974,2138,-881,5600
156192,157.869158,156254,157868975,5896,-988,3914
156193,157.870158,156255,157869975,3650,-292,3204
156194,157.871158,156256,157870975,3231,163,3691
156195,157.872158,156257,157871975,3062,706,4333
156196,157.873157,156258,157872974,5480,1832,5386
156197,157.874158,156259,157873975,-224,2726,5988
156198,157.875158,156260,157874975,-11939,3710,5386
156199,157.876158,156261,157875975,-6469,3834,3795
156200,157.877158,156262,157876975,-5441,4160,3322
156201,157.878158,156263,157877975,-9357,4845,4299
156202,157.879158,156264,157878975,-9512,4720,4068
156203,157.880158,156265,157879975,-14504,4121,2378
156204,157.881157,156266,157880974,-12481,2717,-145
156205,157.882158,156267,157881975,-8732,2217,603
156206,157.883158,156268,157882975,-7443,1872,4625
156207,157.884158,156269,157883975,547,473,7543
156208,157.885157,156270,157884974,4641,-908,9197
156209,157.886158,156271,157885975,4920,-2221,9417
156210,157.887158,156272,157886975,7442,-3147,7043
156211,157.888158,156273,157887975,6213,-3388,3724
156212,157.889158,156274,157888975,6580,-3562,1214
156213,157.890158,156275,157889975,6967,-3891,-245
156214,157.891158,156276,157890975,4564,-3853,86
156215,157.892158,156277,157891975,3196,-3693,2294
156216,157.893158,156278,157892975,-1925,-2830,5837
156217,157.894158,156279,157893975,802,-1620,8045
156218,157.895158,156280,157894975,10026,-1962,6987
156219,157.896157,156281,157895974,4883,-2003,5956
156220,157.897158,156282,157896975,-79,-1852,4849
156221,157.898158,156283,157897975,1592,-2680,2094
156222,157.899157,156284,157898974,983,-2596,937
156223,157.900158,156285,157899975,4478,-1692,2953
156224,157.901158,156286,157900975,3569,-455,5203
156225,157.902157,156287,157901974,-938,548,4652
156226,157.903158,156288,157902975,3943,720,3634
156227,157.904158,156289,157903975,4958,1513,4903
156228,157.905158,156290,157904975,1465,3036,7904
156229,157.906157,156291,157905974,-1206,3547,9118
156230,157.907158,156292,157906975,-14039,3733,7320
156231,157.908158,156293,157907975,-14181,3891,4749
156232,157.909158,156294,157908975,-6538,3788,2559
156233,157.910158,156295,157909975,-7357,4044,1594
156234,157.911158,156296,157910975,-4830,4208,1225
156235,157.912158,156297,157911975,-7514,4256,536
156236,157.913158,156298,157912975,-9594,3151,-1390
156237,157.914157,156299,157913974,-3733,1525,-1066
156238,157.915158,156300,157914975,-4126,2119,6039
156239,157.916157,156301,157915974,-1824,1762,12516
156240,157.917158,156302,157916975,3511,-631,9867
156241,157.918157,156303,157917974,2315,-1471,5713
156242,157.919158,156304,157918975,5352,-837,7878
156243,157.920158,156305,157919975,3707,-444,6767
156244,157.921157,156306,157920974,74,-1915,-592
156245,157.922158,156307,157921975,1313,-3087,-1501
156246,157.923158,156308,157922975,-2228,-2180,5059
156247,157.924157,156309,157923974,-3333,-1935,7406
156248,157.925158,156310,157924975,3208,-2160,4703
156249,157.926158,156311,157925975,4902,-1083,4490
156250,157.927158,156312,157926975,10944,-603,4326
156251,157.928157,156313,157927974,15018,-1294,1687
156252,157.929158,156314,157928975,6766,-1760,1753
156253,157.930158,156315,157929975,1781,-1920,3764
156254,157.931157,156316,157930974,-236,-2324,4430
156255,157.932157,156317,157931974,-2600,-2434,5013
156256,157.933158,156318,157932975,-2537,-1842,6309
156257,157.934158,156319,157933975,-2069,-1018,6695
156258,157.935158,156320,157934975,1815,-891,5528
156259,157.936157,156321,157935974,5364,-903,4108
156260,157.937158,156322,157936975,3960,-186,3295
156261,157.938158,156323,157937975,3711,183,3582
156262,157.939158,156324,157938975,2562,861,4504
156263,157.940158,156325,157939975,5400,1972,5641
156264,157.941157,156326,157940974,-1034,2644,5987
156265,157.942158,156327,157941975,-11477,3563,5268
156266,157.943158,156328,157942975,-5652,3832,3457
156267,157.944158,156329,157943975,-6091,4139,3264
156268,157.945158,156330,157944975,-9242,4844,4461
156269,157.946158,156331,157945975,-9304,4679,3967
156270,157.947158,156332,157946975,-14679,3990,2148
156271,157.948158,156333,157947975,-11782,2680,124
156272,157.949158,156334,157948975,-8676,2240,1285
156273,157.950158,156335,157949975,-8073,1824,4757
156274,157.951157,156336,157950974,942,257,7345
156275,157.952158,156337,157951975,4578,-987,9005
156276,157.953158,156338,157952975,4738,-2169,9049
156277,157.954157,156339,157953974,7263,-3284,6788
156278,157.955158,156340,157954975,5854,-3331,3401
156279,157.956158,156341,157955975,6541,-3560,1223
156280,157.957158,156342,157956975,7201,-3902,262
156281,157.958158,156343,157957975,4441,-3579,569
156282,157.959158,156344,157958975,3486,-3630,2929
156283,157.960158,156345,157959975,-1351,-2666,5886
156284,157.961158,156346,157960975,888,-1534,7175
156285,157.962158,156347,157961975,10232,-2064,6499
156286,157.963158,156348,157962975,4831,-1813,6089
156287,157.964158,156349,157963975,-578,-1886,4708
156288,157.965158,156350,157964975,1152,-2805,1992
156289,157.966158,156351,157965975,947,-2439,1634
156290,157.967158,156352,157966975,4785,-1806,3368
156291,157.968158,156353,157967975,3235,-544,4661
156292,157.969158,156354,157968975,-1465,557,4528
156293,157.970158,156355,157969975,4712,666,4012
156294,157.971158,156356,157970975,5477,1504,4923
156295,157.972158,156357,157971975,1709,2932,7600
156296,157.973158,156358,157972975,-1256,3506,8965
156297,157.974158,156359,157973975,-15059,3854,7344
156298,157.975158,156360,157974975,-14280,3797,4590
156299,157.976157,156361,157975974,-6577,3719,2327
156300,157.977158,156362,157976975,-7731,3985,1477
156301,157.978158,156363,157977975,-4732,4207,1512
156302,157.979158,156364,157978975,-7304,4395,939
156303,157.980158,156365,157979975,-8998,3011,-1326
156304,157.981158,156366,157980975,-3049,1565,-898
156305,157.982158,156367,157981975,-4483,2189,6290
156306,157.983158,156368,157982975,-2203,1744,12528
156307,157.984158,156369,157983975,3997,-548,9711
156308,157.985158,156370,157984975,2018,-1394,5613
156309,157.986158,156371,157985975,4690,-675,7747
156310,157.987158,156372,157986975,3734,-412,6440
156311,157.988158,156373,157987975,-14,-1868,-692
156312,157.989158,156374,157988975,1323,-2987,-1346
156313,157.990157,156375,157989974,-1941,-2276,5273
156314,157.991158,156376,157990975,-3529,-1936,7485
156315,157.992158,156377,157991975,3342,-2215,4984
156316,157.993158,156378,157992975,5747,-1187,4667
156317,157.994158,156379,157993975,11277,-734,3931
156318,157.995157,156380,157994974,14996,-1511,1433
156319,157.996157,156381,157995974,6686,-1677,1727
156320,157.997157,156382,157996974,1418,-1870,3869
156321,157.998158,156383,157997975,-785,-2407,4251
156322,157.999158,156384,157998975,-2812,-2450,4892
156323,158.000158,156385,157999975,-2617,-1720,6752
156324,158.001158,156386,158000975,-2193,-854,7038
156325,158.002158,156387,158001975,2201,-909,5331
156326,158.003158,156388,158002975,5838,-941,3773
156327,158.004158,156389,158003975,4057,-161,3233
156328,158.005157,156390,158004974,3698,247,3649
156329,158.006158,156391,158005975,2804,925,4375
156330,158.007158,156392,158006975,5634,1872,5413
156331,158.008158,156393,158007975,-1810,2720,6007
156332,158.009158,156394,158008975,-12355,3781,5333
156333,158.010158,156395,158009975,-6038,3899,3610
156334,158.011158,156396,158010975,-5993,4144,3397
156335,158.012158,156397,158011975,-8476,4779,4359
156336,158.013158,156398,158012975,-9315,4628,3960
156337,158.014158,156399,158013975,-14521,3947,2203
156338,158.015158,156400,158014975,-11655,2623,1
156339,158.016158,156401,158015975,-9414,2216,1151
156340,158.017157,156402,158016974,-7386,1796,4768
156341,158.018158,156403,158017975,1798,268,7463
156342,158.019158,156404,158018975,4462,-967,9047
156343,158.020158,156405,158019975,5269,-2295,9087
156344,158.021157,156406,158020974,7232,-3210,6859
156345,158.022158,156407,158021975,5676,-3338,3539
156346,158.023158,156408,158022975,6552,-3625,1197
156347,158.024158,156409,158023975,6134,-3929,-25
156348,158.025158,156410,158024975,3534,-3673,422
156349,158.026158,156411,158025975,3114,-3568,2832
156350,158.027158,156412,158026975,-1324,-2691,5974
156351,158.028158,156413,158027975,2229,-1566,7410
156352,158.029158,156414,158028975,10976,-2034,6509
156353,158.030158,156415,158029975,4482,-1874,5930
156354,158.031158,156416,158030975,-429,-1868,4755
156355,158.032158,156417,158031975,1384,-2705,2048
156356,158.033157,156418,158032974,1037,-2594,1236
156357,158.034158,156419,158033975,4378,-1703,3383
156358,158.035158,156420,158034975,2844,-315,5300
156359,158.036158,156421,158035975,-1084,478,4556
156360,158.037157,156422,158036974,4502,717,3611
156361,158.038157,156423,158037974,4601,1568,4973
156362,158.039158,156424,158038975,1578,2998,7823
156363,158.040158,156425,158039975,-1265,3506,8973
156364,158.041158,156426,158040975,-14977,3751,7305
156365,158.042157,156427,158041974,-13689,3854,4612
156366,158.043158,156428,158042975,-6109,3727,2300
156367,158.044158,156429,158043975,-7360,3957,1419
156368,158.045158,156430,158044975,-4655,4167,1376
156369,158.046157,156431,158045974,-8419,4268,736
156370,158.047158,156432,158046975,-9252,2932,-1547
156371,158.048158,156433,158047975,-2500,1402,-805
156372,158.049158,156434,158048975,-4584,2204,6846
156373,158.050157,156435,158049974,-2037,1724,12605
156374,158.051158,156436,158050975,3783,-824,9179
156375,158.052158,156437,158051975,2579,-1393,5564
156376,158.053158,156438,158052975,5463,-637,8099
156377,158.054158,156439,158053975,2948,-504,6388
156378,158.055157,156440,158054974,-511,-1920,-986
156379,158.056158,156441,158055975,1433,-2967,-1095
156380,158.057158,156442,158056975,-2121,-2086,5556
156381,158.058157,156443,158057974,-3162,-1874,7118
156382,158.059158,156444,158058975,3484,-2032,4945
156383,158.060157,156445,158059974,5436,-892,4951
156384,158.061158,156446,158060975,11518,-738,3731
156385,158.062158,156447,158061975,15192,-1501,1354
156386,158.063158,156448,158062975,6531,-1686,1882
156387,158.064158,156449,158063975,1465,-1982,3718
156388,158.065157,156450,158064974,-634,-2450,4184
156389,158.066158,156451,158065975,-2855,-2481,4904
156390,158.067158,156452,158066975,-2787,-1805,6574
156391,158.068157,156453,158067974,-2248,-879,7105
156392,158.069158,156454,158068975,2043,-933,5574
156393,158.070158,156455,158069975,5491,-960,3650
156394,158.071158,156456,158070975,4181,-189,3188
156395,158.072158,156457,158071975,4261,259,3937
156396,158.073158,156458,158072975,2916,978,4498
156397,158.074158,156459,158073975,5388,1846,5293
156398,158.075158,156460,158074975,-2231,2714,5908
156399,158.076157,156461,158075974,-12010,3799,5234
156400,158.077158,156462,158076975,-5607,3906,3574
156401,158.078157,156463,158077974,-6477,4186,3398
156402,158.079158,156464,158078975,-9205,4841,4259
156403,158.080158,156465,158079975,-9763,4752,3814
156404,158.081158,156466,158080975,-14186,3957,2138
156405,158.082158,156467,158081975,-10976,2626,118
156406,158.083158,156468,158082975,-9112,2248,1367
156407,158.084158,156469,158083975,-7398,1654,5041
156408,158.085158,156470,158084975,1955,160,7650
156409,158.086158,156471,158085975,4517,-990,9061
156410,158.087158,156472,158086975,5137,-2334,8811
156411,158.088158,156473,158087975,6774,-3215,6629
156412,158.089158,156474,158088975,5522,-3306,3312
