row,seconds,esp32_index,micros,ax,ay,az
320,0.128025,389,170402493,-6427,-600,3748
321,0.128429,390,170402897,-4044,-1725,2286
322,0.128843,391,170403311,-4044,-1725,2286
323,0.129253,392,170403721,-4044,-1725,2286
324,0.129664,393,170404132,-527,-2256,3014
325,0.130059,394,170404527,-527,-2256,3014
326,0.130477,395,170404945,4729,-3015,3776
327,0.130882,396,170405350,4729,-3015,3776
328,0.131284,397,170405752,4729,-3015,3776
329,0.131688,398,170406156,5654,-3397,4324
330,0.132069,399,170406537,5654,-3397,4324
331,0.132481,400,170406949,6177,-3459,6059
332,0.132867,401,170407335,6177,-3459,6059
333,0.133236,402,170407704,6177,-3459,6059
334,0.133606,403,170408074,6753,-3183,7370
335,0.133977,404,170408445,6753,-3183,7370
336,0.134347,405,170408815,6753,-3183,7370
337,0.134733,406,170409201,6623,-2543,5905
338,0.135102,407,170409570,6623,-2543,5905
339,0.135477,408,170409945,6855,-1891,4325
340,0.135846,409,170410314,6855,-1891,4325
341,0.136232,410,170410700,6855,-1891,4325
342,0.136612,411,170411080,7379,-1314,3555
343,0.136983,412,170411451,7379,-1314,3555
344,0.137352,413,170411820,7379,-1314,3555
345,0.137722,414,170412190,7918,-1519,2303
346,0.138108,415,170412576,7918,-1519,2303
347,0.138503,416,170412971,3089,-2046,2060
348,0.138873,417,170413341,3089,-2046,2060
349,0.139242,418,170413710,3089,-2046,2060
350,0.139627,419,170414095,-4171,-1808,3297
351,0.140006,420,170414474,-4171,-1808,3297
352,0.140383,421,170414851,-4171,-1808,3297
353,0.140760,422,170415228,-3080,-1444,4791
354,0.141138,423,170415606,-3080,-1444,4791
355,0.141544,424,170416012,-22,-1256,6288
356,0.141927,425,170416395,-22,-1256,6288
357,0.142303,426,170416771,-22,-1256,6288
358,0.142696,427,170417164,1620,-816,7014
359,0.143066,428,170417534,1620,-816,7014
360,0.143435,429,170417903,2937,-291,6528
361,0.143808,430,170418276,2937,-291,6528
